Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
694385837|;1;0,4;0,090909090909091;0,4;0,090909090909091;0,01804518699646;12;12;9;5;5;[L]Accepted|[L]Completed|[L]Accepted|[L]Completed|[M]tau*split|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L/M]Completed|[L]Accepted|[L]Completed|[M]tau*join|
697041731,698842669|;1;0,4;0,142857142857143;0,4;0,142857142857143;0,017178058624268;9;8;5;5;5;[L]Accepted|[M]tau*split|[L/M]Accepted|[L/M]Completed|[L]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*join|
697458590|;1;0,6;0,157894736842105;0,6;0,157894736842105;0,017245054244995;12;11;9;5;5;[L]Accepted|[L]Queued|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[L]Accepted|[L]Accepted|[L]Accepted|[L/M]Completed|[M]tau*join|
698998499|;1;0,6;0,2;0,6;0,2;0,017296075820923;11;9;7;5;5;[L]Accepted|[L]Queued|[L]Queued|[M]tau*split|[L/M]Queued|[L/M]Accepted|[L]Accepted|[L/M]Completed|[M]tau*join|
699103215|;1;0,6;0,157894736842105;0,6;0,157894736842105;0,018479824066162;12;11;9;5;5;[L]Accepted|[L]Queued|[L]Accepted|[L]Queued|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[L]Accepted|[L/M]Completed|[M]tau*join|
700498223|;1;0,6;0,157894736842105;0,6;0,157894736842105;0,019704818725586;12;11;9;5;5;[L]Queued|[L]Accepted|[L]Queued|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[L]Accepted|[L]Accepted|[L/M]Completed|[M]tau*join|
703540157|;1;0,6;0,096774193548387;0,6;0,096774193548387;0,02305817604065;18;17;15;5;5;[L]Accepted|[L]Queued|[L]Queued|[L]Accepted|[L]Queued|[L]Queued|[L]Accepted|[L]Queued|[L]Accepted|[L]Queued|[L]Accepted|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[L/M]Completed|[M]tau*join|
704977245,747681195|;1;0,4;0,166666666666667;0,4;0,166666666666667;0,016868114471436;7;7;4;5;5;[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Queued|[M]tau*from*tree|[L]Queued|[M]tau*join|
707300171|;1;0,6;0,130434782608696;0,6;0,130434782608696;0,020746946334839;14;13;11;5;5;[L]Accepted|[L]Accepted|[L]Queued|[L]Queued|[L]Queued|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[L]Accepted|[L]Accepted|[L/M]Completed|[M]tau*join|
710114300|;1;0,4;0,1;0,4;0,1;0,01822304725647;11;11;8;5;5;[L]Accepted|[L]Queued|[L]Accepted|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[L]Queued|[M]tau*from*tree|[L]Accepted|[M]tau*join|
719199254|;1;0,4;0,090909090909091;0,4;0,090909090909091;0,021197080612183;12;12;9;5;5;[L]Accepted|[L]Accepted|[L]Completed|[M]tau*split|[L/M]Accepted|[L]Completed|[L]Accepted|[M]tau*from*tree|[L/M]Completed|[L]Accepted|[L]Completed|[M]tau*join|
722674364|;1;0,4;0,1;0,4;0,1;0,019127130508423;11;11;8;5;5;[L]Accepted|[L]Queued|[L]Queued|[L]Queued|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[M]tau*from*tree|[L]Queued|[M]tau*join|
726517211|;1;0,4;0,142857142857143;0,4;0,142857142857143;0,01565408706665;8;8;5;5;5;[L]Accepted|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[M]tau*from*tree|[L]Queued|[M]tau*join|
733562890|;1;0,6;0,2;0,6;0,2;0,018496036529541;10;9;7;5;5;[L]Queued|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[L]Accepted|[L]Accepted|[L/M]Completed|[M]tau*join|
736351127,736351222|;1;0,6;0,157894736842105;0,6;0,157894736842105;0,017807960510254;12;11;9;5;5;[L]Accepted|[L]Queued|[L]Queued|[L]Accepted|[L]Queued|[M]tau*split|[L/M]Accepted|[L/M]Queued|[L]Accepted|[L/M]Completed|[M]tau*join|
